,OSEBuildingID,BuildingType,PrimaryPropertyType,TaxParcelIdentificationNumber,Neighborhood,Latitude,Longitude,NumberofBuildings,NumberofFloors,PropertyGFATotal,ListOfAllPropertyUseTypes,LargestPropertyUseType,SecondLargestPropertyUseType,ThirdLargestPropertyUseType,ENERGYSTARScore,SourceEUI(kBtu/sf),SteamUse(kBtu),Electricity(kBtu),NaturalGas(kBtu),ComplianceStatus,GHGEmissionsIntensity,BuildingAge,most_use_steam,most_use_natural,most_use_electric,use_stream,use_electricity,use_natural,percent_steam,percent_natural,percent_electricity,LargestPropertyUseTypeGFA_rate,SecondLargestPropertyUseTypeGFA_rate,ThirdLargestPropertyUseTypeGFA_rate,PropertyGFABuilding(s)_rate,PropertyGFAParking_rate,GFAPerBuilding,GFAPerFloor,NumberOfAllUseTypes,TotalGHGEmissionsLog,SiteEnergyUse(kBtu)Log,Age_cat
489,696,NonResidential,Office,7666200070,MAGNOLIA / QUEEN ANNE,47.65692,-122.37059,1.0,1,105100,Office,Office,no information,no information,1.0,571.7000122,0.0,17657706.0,4420357.0,Compliant,3.4,38,0,0,1,0,1,1,0.0,20.021489204012145,79.97851079598786,100.0,0.0,0.0,100.0,0.0,105100.0,105100.0,6,2.5549250527957508,7.343961007614794,"(30, 40]"
490,700,NonResidential,Retail,7666201460,MAGNOLIA / QUEEN ANNE,47.63718,-122.37734,1.0,1,57176,"Personal Services (Health/Beauty, Dry Cleaning, etc), Retail Store, Supermarket/Grocery Store",Supermarket/Grocery Store,Retail Store,"Personal Services (Health/Beauty, Dry Cleaning, etc)",31.0,0.0,0.0,0.0,0.0,Compliant,0.0,8,0,0,0,0,0,0,,,,69.08,26.23,9.62,100.0,0.0,57176.0,57176.0,93,0.0,7.097783802483666,"(0, 10]"
491,701,NonResidential,Retail,7666201690,MAGNOLIA / QUEEN ANNE,47.63284,-122.37712,1.0,1,50660,Retail Store,Retail Store,no information,no information,51.0,127.3000031,0.0,1747974.0,913514.0,Compliant,1.2,38,0,0,1,0,1,1,0.0,34.32343110320242,65.67656889679758,100.0,0.0,0.0,100.0,0.0,50660.0,50660.0,12,1.7902851640332418,6.425124675562626,"(30, 40]"
492,702,NonResidential,Office,7666201740,MAGNOLIA / QUEEN ANNE,47.63156,-122.37551,1.0,2,61929,Office,Office,no information,no information,59.0,127.5999985,0.0,1328054.0,874972.0,Compliant,0.9,79,0,0,1,0,1,1,0.0,39.716825856798785,60.283174143201215,64.39,0.0,0.0,100.0,0.0,61929.0,30964.5,6,1.7538127835647022,6.343019918405289,"(70, 80]"
493,703,NonResidential,Office,7666202080,MAGNOLIA / QUEEN ANNE,47.62302,-122.36476,1.0,4,165111,"Data Center, Office, Parking",Office,Parking,Data Center,1.0,726.5999756,0.0,25478083.0,0.0,Compliant,1.08,16,0,0,1,0,1,0,0.0,0.0,100.0,63.39,33.31,3.3,66.69,33.31,165111.0,41277.75,28,2.2519300850303683,7.406166816264049,"(10, 20]"
494,19755,NonResidential,Office,0654000120,DOWNTOWN,47.61588,-122.34965,1.0,3,20565,Office,Office,no information,no information,65.0,122.5,0.0,802312.0,0.0,Compliant,0.27,91,0,0,1,0,1,0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,20565.0,6855.0,6,0.8188854145940099,5.90434409985073,"(90, 100]"
495,705,NonResidential,Office,7666202133,MAGNOLIA / QUEEN ANNE,47.62175,-122.36313,1.0,5,159937,"Office, Parking",Office,Parking,no information,63.0,231.8000031,0.0,7857972.0,0.0,Compliant,0.34,16,0,0,1,0,1,0,0.0,0.0,100.0,66.56,31.42,0.0,65.0,35.0,159937.0,31987.4,15,1.746478509930031,6.895310559876249,"(10, 20]"
496,706,NonResidential,Office,7666202160,MAGNOLIA / QUEEN ANNE,47.62101,-122.36188,1.0,5,183964,"Data Center, Office, Parking",Office,Parking,Data Center,56.0,340.0,0.0,14856198.0,0.0,Compliant,0.56,8,0,0,1,0,1,0,0.0,0.0,100.0,72.54,25.42,2.04,74.58,25.42,183964.0,36792.8,28,2.0194071080188833,7.171907737413988,"(0, 10]"
497,707,NonResidential,Office,7666202220,MAGNOLIA / QUEEN ANNE,47.61891,-122.35958,1.0,5,208210,"Office, Parking",Office,Parking,no information,95.0,125.1999969,0.0,3817281.0,1697027.0,Compliant,0.56,30,0,0,1,0,1,1,0.0,30.774976660716085,69.22502333928391,52.82,37.87,0.0,62.13,37.87,208210.0,41642.0,15,2.0709240314761503,6.741491137970329,"(20, 30]"
498,708,NonResidential,Office,7666202240,DOWNTOWN,47.61813,-122.35833,1.0,7,277486,"Office, Other, Parking",Office,Parking,Other,63.0,206.8000031,0.0,12729856.0,0.0,Compliant,0.32,30,0,0,1,0,1,0,0.0,0.0,100.0,64.37,31.58,5.28,71.07,28.93,277486.0,39640.857,22,1.9529860651970554,7.104823593295362,"(20, 30]"
499,709,NonResidential,Office,7666202295,DOWNTOWN,47.614,-122.35375,1.0,3,187130,"Non-Refrigerated Warehouse, Office, Other, Other - Recreation, Other - Services, Restaurant",Office,Non-Refrigerated Warehouse,Other - Recreation,77.0,165.1000061,0.0,10053488.0,0.0,Compliant,0.37,23,0,0,1,0,1,0,0.0,0.0,100.0,91.8,5.12,2.36,100.0,0.0,187130.0,62376.667,91,1.8518085142282374,7.0023168502770154,"(20, 30]"
500,710,NonResidential,Office,7666202320,DOWNTOWN,47.61287,-122.35022,1.0,5,251044,"Data Center, Office",Office,Data Center,no information,99.0,388.3999939,0.0,17186623.0,0.0,Compliant,0.48,16,0,0,1,0,1,0,0.0,0.0,100.0,50.28,5.07,0.0,53.05,46.95,251044.0,50208.8,19,2.082102884327094,7.23519060107427,"(10, 20]"
501,711,NonResidential,Storage,7666202440,DOWNTOWN,47.60703,-122.34038,1.0,5,154330,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,no information,no information,81.0,41.59999847,0.0,1262235.0,0.0,Compliant,0.06,104,0,0,1,0,1,0,0.0,0.0,100.0,61.77,0.0,0.0,100.0,0.0,154330.0,30866.0,26,0.9912260756924949,6.101140648465047,"(100, 110]"
502,712,NonResidential,Office,7666202475,DOWNTOWN,47.60604,-122.33948,1.0,6,108245,"Adult Education, Fitness Center/Health Club/Gym, Office, Other - Restaurant/Bar, Parking, Retail Store",Office,Adult Education,Parking,,138.6999969,266262.0,4248918.0,0.0,Compliant,0.46,98,0,0,1,1,1,0,5.897040649542211,0.0,94.1029593504578,59.18,13.51,11.42,86.43,13.57,108245.0,18040.833,102,1.7090154169721172,6.654675212648232,"(90, 100]"
503,713,NonResidential,Office,7666202515,DOWNTOWN,47.6047,-122.33739,1.0,6,167860,"Data Center, Office, Retail Store",Office,Retail Store,Data Center,70.0,163.1999969,0.0,6797646.0,0.0,Compliant,0.28,111,0,0,1,0,1,0,0.0,0.0,100.0,65.75,11.8,0.38,100.0,0.0,167860.0,27976.667,33,1.684755622108624,6.83235867192465,
504,715,NonResidential,Office,7666202565,DOWNTOWN,47.60247,-122.33621,1.0,6,112560,"Office, Retail Store",Office,Retail Store,no information,86.0,131.3000031,0.0,3574020.0,1372778.0,Compliant,0.87,106,0,0,1,0,1,1,0.0,27.750840038343995,72.249159961656,71.43,14.29,0.0,100.0,0.0,112560.0,18760.0,20,1.994844849553398,6.694324308219801,"(100, 110]"
505,716,NonResidential,Retail,7666202570,DOWNTOWN,47.60223,-122.33602,1.0,6,86204,Retail Store,Other,Retail Store,no information,89.0,596.7999878,0.0,2235899.0,1006018.0,Compliant,0.8,106,0,0,1,0,1,1,0.0,31.031577921334815,68.96842207866518,78.5,15.7,0.0,100.0,0.0,86204.0,14367.333,12,1.8452221064290137,6.510802025750654,"(100, 110]"
506,717,Nonresidential COS,Storage,7666203240,GREATER DUWAMISH,47.5829,-122.32417,1.0,2,145158,"Non-Refrigerated Warehouse, Office, Other",Non-Refrigerated Warehouse,Office,Other,51.0,146.8999939,0.0,7062138.0,1322385.0,Compliant,0.82,31,0,0,1,0,1,1,0.0,15.77173799869116,84.22826200130883,70.02,33.44,7.08,100.0,0.0,145158.0,72579.0,41,2.0808428588345618,6.923478412196574,"(30, 40]"
507,718,NonResidential,Office,7666203300,GREATER DUWAMISH,47.58716,-122.32214,1.0,2,112896,"Office, Parking",Office,Parking,no information,66.0,256.6000061,0.0,8429189.0,1858797.0,Compliant,1.39,65,0,0,1,0,1,1,0.0,18.0676470593953,81.9323529406047,98.1,50.93,0.0,100.0,0.0,112896.0,56448.0,15,2.1999744625304904,7.01233040680178,"(60, 70]"
508,719,NonResidential,Storage,7666203440,GREATER DUWAMISH,47.58685,-122.32501,1.0,1,110613,"Distribution Center, Office",Distribution Center,Office,no information,95.0,28.79999924,0.0,1015060.0,0.0,Compliant,0.06,56,0,0,1,0,1,0,0.0,0.0,100.0,90.0,10.0,0.0,100.0,0.0,110613.0,110613.0,27,0.9074113607745862,6.006492222357421,"(50, 60]"
509,720,NonResidential,Storage,7666203467,GREATER DUWAMISH,47.58553,-122.32511,1.0,4,149881,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,Office,no information,97.0,26.79999924,0.0,705059.0,1712342.0,Compliant,0.64,65,0,1,0,0,1,1,0.0,70.83400726648165,29.165992733518355,79.79,20.21,0.0,100.0,0.0,149881.0,37470.25,34,1.9861444647105206,6.383348921992312,"(60, 70]"
510,722,NonResidential,Storage,7666203530,GREATER DUWAMISH,47.58042,-122.32552,1.0,3,98220,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,no information,no information,12.0,146.3999939,0.0,5813591.0,654498.0,Compliant,0.77,65,0,0,1,0,1,1,0.0,10.118877461333634,89.88112253866636,131.77,0.0,0.0,100.0,0.0,98220.0,32740.0,26,1.8824676148953714,6.810776121395131,"(60, 70]"
511,723,NonResidential,Storage,7666203538,GREATER DUWAMISH,47.58096,-122.32313,1.0,1,84420,"Distribution Center, Office, Retail Store",Distribution Center,Office,Retail Store,55.0,109.8000031,0.0,2848317.0,0.0,Compliant,0.24,46,0,0,1,0,1,0,0.0,0.0,100.0,52.48,29.42,14.63,100.0,0.0,84420.0,84420.0,41,1.319314304090512,6.454588512526989,"(40, 50]"
512,725,NonResidential,Storage,7666204100,GREATER DUWAMISH,47.57055,-122.3267,1.0,1,73335,"Distribution Center, Parking",Distribution Center,Parking,no information,,148.6999969,0.0,2606839.0,2590279.0,Compliant,2.12,55,0,0,1,0,1,1,0.0,49.8406809312392,50.1593190687608,100.0,0.0,0.0,100.0,0.0,73335.0,73335.0,28,2.1951798424319033,6.715762661108344,"(50, 60]"
513,727,NonResidential,Storage,7666204225,GREATER DUWAMISH,47.5794,-122.32848,1.0,2,56876,"Distribution Center, Office, Retail Store",Distribution Center,Office,Retail Store,,70.19999695,0.0,1011283.0,780432.0,Compliant,0.85,88,0,0,1,0,1,1,0.0,43.55782030066165,56.44217969933835,85.1,7.52,7.38,100.0,0.0,56876.0,28438.0,41,1.6946051989335686,6.253269323445286,"(80, 90]"
514,728,NonResidential,Storage,7666204430,GREATER DUWAMISH,47.58241,-122.32866,1.0,2,61200,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,no information,no information,16.0,145.1999969,0.0,1782902.0,3129241.0,Compliant,2.92,85,0,1,0,0,1,1,0.0,63.70419183643473,36.29580816356527,100.0,0.0,0.0,100.0,0.0,61200.0,30600.0,26,2.2543546920531665,6.691271089706548,"(80, 90]"
515,729,NonResidential,Storage,7666204590,GREATER DUWAMISH,47.58772,-122.32686,1.0,1,111908,Distribution Center,Distribution Center,no information,no information,87.0,35.09999847,0.0,1050508.0,504912.0,Compliant,0.31,29,0,0,1,0,1,1,0.0,32.46145735556956,67.53854264443045,97.48,0.0,0.0,100.0,0.0,111908.0,111908.0,19,1.5458017571592761,6.1918480279447445,"(20, 30]"
516,730,NonResidential,Other,7666204685,GREATER DUWAMISH,47.5908,-122.32828,3.0,2,63644,"Other - Public Services, Parking",Other - Public Services,Parking,no information,,244.6000061,0.0,4242711.0,2615822.0,Compliant,2.65,30,0,0,1,0,1,1,0.0,38.139672142716236,61.860327857283764,103.23,0.0,0.0,100.0,0.0,21214.667,31822.0,32,2.229169702539101,6.836231327579033,"(20, 30]"
517,731,NonResidential,Mixed Use,7666204745,GREATER DUWAMISH,47.59439,-122.32839,3.0,2,108753,"Multifamily Housing, Non-Refrigerated Warehouse, Office, Parking, Retail Store, Worship Facility",Non-Refrigerated Warehouse,Multifamily Housing,Retail Store,,105.0999985,0.0,3639670.0,0.0,Compliant,0.23,86,0,0,1,0,1,0,0.0,0.0,100.0,53.89,22.38,17.35,82.66,17.34,36251.0,54376.5,96,1.4211101297934343,6.561062158165893,"(80, 90]"
518,732,NonResidential,Retail,9231900160,NORTHWEST,47.69197,-122.35877,1.0,1,141890,"Parking, Supermarket/Grocery Store",Supermarket/Grocery Store,Parking,Parking,91.0,266.6000061,0.0,13051820.0,3814156.0,Compliant,2.07,46,0,0,1,0,1,1,0.0,22.61449915498516,77.38550084501485,118.92,0.0,0.0,74.95,25.05,141890.0,141890.0,34,2.4691737711599395,7.227011555246996,"(40, 50]"
519,734,NonResidential,Office,2768302690,BALLARD,47.6633,-122.37549,1.0,4,92092,Office,Office,no information,no information,5.0,215.8999939,0.0,4817062.0,0.0,Compliant,0.36,15,0,0,1,0,1,0,0.0,0.0,100.0,76.09,0.0,0.0,77.14,22.86,92092.0,23023.0,6,1.5388249889379038,6.682782326275705,"(10, 20]"
520,735,NonResidential,Storage,2771100415,MAGNOLIA / QUEEN ANNE,47.6592,-122.38437,1.0,3,56259,"Non-Refrigerated Warehouse, Office, Retail Store",Non-Refrigerated Warehouse,Retail Store,Office,,74.19999695,0.0,817697.0,1528874.0,Compliant,1.54,42,0,1,0,0,1,1,0.0,65.15353679901439,34.84646320098561,56.14,37.26,6.6,100.0,0.0,56259.0,18753.0,48,1.943988875073772,6.370433976772903,"(40, 50]"
521,738,NonResidential,Other,4207401365,NORTHEAST,47.65529,-122.32133,1.0,6,143439,"Other, Parking",Other,Parking,no information,,471.6000061,0.0,14100771.0,11530741.0,Compliant,4.95,10,0,0,1,0,1,1,0.0,44.98658136125563,55.01341863874437,83.36,16.64,0.0,100.0,0.0,143439.0,23906.5,14,2.8522969658269255,7.408774242866146,"(0, 10]"
522,739,NonResidential,Office,1973200389,LAKE UNION,47.64912,-122.34823,1.0,4,202623,"Fitness Center/Health Club/Gym, Office, Parking",Office,Parking,Fitness Center/Health Club/Gym,73.0,249.6999969,0.0,8873484.0,0.0,Compliant,0.31,8,0,0,1,0,1,0,0.0,0.0,100.0,51.92,15.79,3.15,56.15,43.85,202623.0,50655.75,47,1.7983743766815612,6.948094268438589,"(0, 10]"
523,740,NonResidential,Office,1972206514,LAKE UNION,47.64932,-122.35187,1.0,2,77174,Office,Office,no information,no information,33.0,223.0,0.0,5481548.0,0.0,Compliant,0.5,16,0,0,1,0,1,0,0.0,0.0,100.0,100.0,0.0,0.0,66.57,33.43,77174.0,38587.0,6,1.5933968423002067,6.738903379883065,"(10, 20]"
524,741,NonResidential,Office,2249500235,MAGNOLIA / QUEEN ANNE,47.62817,-122.34212,1.0,5,110524,"Office, Other, Parking",Office,Other,Parking,57.0,200.5,0.0,6859197.0,0.0,Compliant,0.43,18,0,0,1,0,1,0,0.0,0.0,100.0,89.38,7.81,0.0,100.0,0.0,110524.0,22104.8,22,1.6885977750811698,6.836273402850936,"(10, 20]"
525,742,NonResidential,Mixed Use,2163901105,LAKE UNION,47.6289,-122.32877,1.0,5,287224,"Data Center, Office, Other, Parking",Parking,Office,Other,,388.8999939,0.0,17407502.0,3635421.0,Compliant,1.09,8,0,0,1,0,1,1,0.0,17.276216806952153,82.72378319304785,33.95,30.66,18.84,63.91,36.09,287224.0,57444.8,35,2.4989029959518647,7.323106148577519,"(0, 10]"
526,743,NonResidential,Healthcare,2163901160,LAKE UNION,47.63079,-122.32693,1.0,4,115748,Laboratory,Laboratory,no information,no information,,756.0,0.0,16913185.0,19523202.0,Compliant,9.98,17,0,1,0,0,1,1,0.0,53.58160785810075,46.41839214189925,84.12,0.0,0.0,84.12,15.88,115748.0,28937.0,10,3.062878932591338,7.561535330016628,"(10, 20]"
527,744,NonResidential,Office,1989200750,MAGNOLIA / QUEEN ANNE,47.62225,-122.35915,1.0,7,241875,"Office, Parking",Office,Parking,no information,88.0,164.5,0.0,8488392.0,167210.0,Compliant,0.28,16,0,0,1,0,1,1,0.0,1.9318124839843607,98.06818751601564,67.42,34.49,0.0,64.99,35.01,241875.0,34553.571,15,1.8392265740134355,6.937297429112475,"(10, 20]"
528,745,NonResidential,Office,1989201385,MAGNOLIA / QUEEN ANNE,47.61949,-122.35639,1.0,5,102930,"Office, Parking",Office,Parking,no information,85.0,151.1999969,0.0,4059275.0,691523.0,Compliant,0.63,42,0,0,1,0,1,1,0.0,14.555933550531932,85.44406644946807,86.54,14.73,0.0,81.81,18.19,102930.0,20586.0,15,1.8197412972730105,6.67676674779983,"(40, 50]"
529,748,NonResidential,Office,7666202292,DOWNTOWN,47.61472,-122.35566,1.0,3,76893,"Office, Parking, Retail Store",Office,Parking,Retail Store,,280.5,0.0,8209260.0,3820339.0,Compliant,3.38,114,0,0,1,0,1,1,0.0,31.757825011457157,68.24217498854284,117.49,43.41,20.61,100.0,0.0,76893.0,25631.0,29,2.416856768743732,7.080251222820144,
530,749,NonResidential,Office,0656000410,DOWNTOWN,47.61732,-122.34791,1.0,8,150000,"Office, Parking",Office,Parking,no information,65.0,212.1000061,0.0,8155743.0,1187684.0,Compliant,0.8,41,0,0,1,0,1,1,0.0,12.711438747260507,87.2885612527395,84.43,15.94,0.0,84.25,15.75,150000.0,18750.0,15,2.0825340528727136,6.970506289771919,"(40, 50]"
531,750,NonResidential,Office,0660001255,DOWNTOWN,47.61628,-122.33391,1.0,7,274362,Office,Office,no information,no information,82.0,183.8999939,0.0,15836054.0,704494.0,Compliant,0.54,63,0,0,1,0,1,1,0.0,4.259193830821083,95.74080616917891,100.0,0.0,0.0,100.0,0.0,274362.0,39194.571,6,2.172661300201535,7.218549972705873,"(60, 70]"
532,751,NonResidential,Office,0697000235,DOWNTOWN,47.61599,-122.34165,1.0,15,378002,"Office, Parking",Office,Parking,no information,85.0,185.6000061,0.0,15083312.0,2667680.0,Compliant,0.65,33,0,0,1,0,1,1,0.0,15.028343204706532,84.97165679529347,71.49,18.94,0.0,69.24,30.76,378002.0,25200.133,15,2.394153876882056,7.249222701667075,"(30, 40]"
533,752,NonResidential,Office,0659000930,DOWNTOWN,47.61481,-122.33969,1.0,11,169020,"Bar/Nightclub, Office, Personal Services (Health/Beauty, Dry Cleaning, etc)",Office,Bar/Nightclub,"Personal Services (Health/Beauty, Dry Cleaning, etc)",83.0,157.5,2887565.25,7209495.0,1383432.0,Compliant,2.05,53,0,0,1,1,1,1,25.151928916636827,12.05028469053668,62.797786392826495,92.54,6.12,4.86,100.0,0.0,169020.0,15365.455,75,2.5411047552328023,7.059960613770488,"(50, 60]"
534,753,NonResidential,Other,0659000950,DOWNTOWN,47.61438,-122.33871,1.0,33,429405,"Data Center, Office",Data Center,Office,no information,98.0,2007.900024,0.0,274532495.0,149672.0,Compliant,4.48,35,0,0,1,0,1,1,0.0,0.05448915800930025,99.9455108419907,51.0,49.0,0.0,100.0,0.0,429405.0,13012.273,19,3.283938630746221,8.438830531341408,"(30, 40]"
535,775,NonResidential,Office,0942000640,DOWNTOWN,47.60454,-122.33072,1.0,76,1952220,"Office, Parking",Office,Parking,no information,86.0,167.3000031,0.0,87851862.0,5085763.0,Compliant,0.45,31,0,0,1,0,1,1,0.0,5.472232586102776,94.52776741389722,86.1,16.36,0.0,83.64,16.36,1952220.0,25687.105,15,2.9462360465243265,7.968191644754804,"(30, 40]"
536,754,NonResidential,Office,0659000305,DOWNTOWN,47.61418,-122.33485,1.0,19,383515,"Medical Office, Office, Parking",Office,Parking,Medical Office,90.0,150.5,0.0,15878687.0,0.0,Compliant,0.29,35,0,0,1,0,1,0,0.0,0.0,100.0,81.47,22.11,4.9,76.59,23.41,383515.0,20185.0,31,2.048053173115609,7.200814670053358,"(30, 40]"
537,755,NonResidential,Healthcare,0659000085,DOWNTOWN,47.6129,-122.33684,1.0,18,363934,"Medical Office, Parking, Retail Store",Medical Office,Parking,Retail Store,68.0,190.0,6090187.5,16002341.0,11981.0,Compliant,1.6,91,0,0,1,1,1,1,27.55178756624299,0.0542016098570294,72.39401082389999,77.38,7.58,5.91,92.07,7.93,363934.0,20218.556,37,2.765877085227288,7.344480951101538,"(90, 100]"
538,756,NonResidential,Retail,1976700005,DOWNTOWN,47.61203,-122.33486,1.0,4,78920,Retail Store,Retail Store,no information,no information,80.0,300.6000061,0.0,7177346.0,1126320.0,Compliant,1.39,87,0,0,1,0,1,1,0.0,13.564129385743598,86.4358706142564,100.0,0.0,0.0,100.0,0.0,78920.0,19730.0,12,2.044735697450507,6.919269950595143,"(80, 90]"
539,757,NonResidential,Office,1977200280,DOWNTOWN,47.61051,-122.34439,1.0,7,131143,"Office, Retail Store",Office,Retail Store,no information,93.0,128.0,0.0,4871126.0,1416041.0,Compliant,0.83,37,0,0,1,0,1,1,0.0,22.522719692351103,77.4772803076489,91.69,8.28,0.0,33.54,66.46,131143.0,18734.714,20,2.0420239272488674,6.714100940307356,"(30, 40]"
540,758,NonResidential,Other,6600470000,DOWNTOWN,47.61289,-122.33531,1.0,0,947987,"Office, Other - Entertainment/Public Assembly, Other - Mall, Restaurant",Other - Mall,Other - Entertainment/Public Assembly,Restaurant,,195.6000061,0.0,46510954.0,0.0,Compliant,0.34,17,0,0,1,0,1,0,0.0,0.0,100.0,59.25,10.55,8.44,100.0,0.0,947987.0,inf,71,2.512217305233624,7.667555312908322,"(10, 20]"
541,759,NonResidential,Mixed Use,6003500460,EAST,47.61505,-122.32,1.0,4,55520,"Office, Performing Arts, Restaurant, Retail Store, Self-Storage Facility",Office,Performing Arts,Self-Storage Facility,,106.4000015,0.0,973907.0,2713055.0,Compliant,2.72,108,0,1,0,0,1,1,0.0,73.58510882401283,26.41489117598717,30.84,27.56,24.14,100.0,0.0,55520.0,13880.0,72,2.1815005884677596,6.5666688087746135,"(100, 110]"
542,760,NonResidential,Office,1977200040,DOWNTOWN,47.61036,-122.34037,1.0,10,132998,"Office, Retail Store",Office,Retail Store,no information,97.0,64.30000305,1530680.625,2244507.0,0.0,Compliant,1.01,108,0,0,1,1,1,0,40.545815918222075,0.0,59.454184081777925,103.95,0.0,0.0,100.0,0.0,132998.0,13299.8,20,2.129689892199301,6.576938641386665,"(100, 110]"
543,761,NonResidential,Retail,1975700300,DOWNTOWN,47.60956,-122.33715,1.0,3,83118,Retail Store,Retail Store,no information,no information,59.0,159.6000061,0.0,2209419.0,233722.0,Compliant,0.33,76,0,0,1,0,1,1,0.0,9.5664556405054,90.4335443594946,54.14,0.0,0.0,100.0,0.0,83118.0,27706.0,12,1.4596939764779706,6.387948798598001,"(70, 80]"
544,762,NonResidential,Retail,1975700485,DOWNTOWN,47.60925,-122.33734,1.0,3,77555,Retail Store,Retail Store,no information,no information,39.0,333.0,0.0,7802052.0,153.0,Compliant,0.7,92,0,0,1,0,1,1,0.0,0.0019609841064160707,99.99803901589358,94.85,0.0,0.0,100.0,0.0,77555.0,25851.667,12,1.7435097647284297,6.892217440544306,"(90, 100]"
545,763,NonResidential,Office,7666202405,DOWNTOWN,47.60765,-122.34097,1.0,6,51218,"Office, Restaurant",Office,Restaurant,no information,57.0,174.3999939,0.0,2886141.0,0.0,Compliant,0.39,107,0,0,1,0,1,0,0.0,0.0,100.0,87.69,13.75,0.0,100.0,0.0,51218.0,8536.333,18,1.3246939138617746,6.4603177700824395,"(100, 110]"
546,764,NonResidential,Office,0002400002,DOWNTOWN,47.60765,-122.3348,1.0,29,489182,"Office, Other - Restaurant/Bar, Other - Technology/Science, Parking",Office,Parking,Other - Technology/Science,43.0,274.5,0.0,32633842.0,3744742.0,Compliant,0.87,46,0,0,1,0,1,1,0.0,10.29380912682033,89.70619087317966,75.93,13.38,1.9,100.0,0.0,489182.0,16868.345,67,2.630824356397011,7.560845850269032,"(40, 50]"
547,765,NonResidential,Office,1975200005,DOWNTOWN,47.60769,-122.33544,1.0,27,216571,"Office, Other - Technology/Science, Parking",Office,Parking,Other - Technology/Science,62.0,192.6999969,7413886.0,8704772.0,127447.0,Compliant,2.95,87,0,0,1,1,1,1,45.63485216918147,0.7844772639349555,53.58067056688357,84.32,6.15,2.88,93.85,6.15,216571.0,8021.148,43,2.806668280654998,7.210749309255124,"(80, 90]"
548,766,NonResidential,Office,1975200015,DOWNTOWN,47.60741,-122.33565,1.0,13,189175,"Office, Other",Office,Other,no information,13.0,363.6000061,0.0,19036413.0,0.0,Compliant,0.7,95,0,0,1,0,1,0,0.0,0.0,100.0,80.21,6.68,0.0,100.0,0.0,189175.0,14551.923,13,2.1261638888058387,7.279585209617758,"(90, 100]"
549,767,NonResidential,Office,0939000485,DOWNTOWN,47.60582,-122.33464,1.0,13,293803,"Office, Parking",Office,Parking,no information,25.0,368.5,0.0,17074139.0,0.0,Compliant,0.41,18,0,0,1,0,1,0,0.0,0.0,100.0,49.52,24.03,0.0,74.65,25.35,293803.0,22600.231,15,2.0792898060986595,7.2323389144202475,"(10, 20]"
